"","X","Station","Species","DateTimeOriginal","Date","Time","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days","Directory","FileName","metadata_Species","HierarchicalSubject","DateTime2","Date2"
"754",1328,"C5T1P21","Pecari tajacu","04/07/2018 3:23:00","4/07/2018","3:23:55",285075,4751,79.2,3.3,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-07-04__03-23-55(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-07-04 03:23:00","2018-07-04"
"755",1329,"C5T1P21","Pecari tajacu","13/07/2018 18:21:00","13/07/2018","18:21:30",830959,13849,230.8,9.6,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-07-13__18-21-30(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-07-13 18:21:00","2018-07-13"
"756",1330,"C5T1P21","Pecari tajacu","17/07/2018 19:52:00","17/07/2018","19:52:19",350846,5847,97.5,4.1,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-07-17__19-52-19(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-07-17 19:52:00","2018-07-17"
"757",1331,"C5T1P21","Pecari tajacu","17/07/2018 21:36:00","17/07/2018","21:36:19",6218,104,1.7,0.1,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-07-17__21-36-19(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-07-17 21:36:00","2018-07-17"
"758",1332,"C5T1P21","Pecari tajacu","23/08/2018 9:05:00","23/08/2018","9:05:08",3151704,52528,875.5,36.5,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-08-23__09-05-08(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-08-23 09:05:00","2018-08-23"
"759",1365,"C5T1P21","Roedores","11/07/2018 20:44:00","11/07/2018","20:44:57",0,0,0,0,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-07-11__20-44-57(1).JPG","Roedores","Species|Roedores","2018-07-11 20:44:00","2018-07-11"
"760",1366,"C5T1P21","Roedores","13/07/2018 4:10:00","13/07/2018","4:10:56",109622,1827,30.4,1.3,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-07-13__04-10-56(1).JPG","Roedores","Species|Roedores","2018-07-13 04:10:00","2018-07-13"
"761",1367,"C5T1P21","Roedores","22/07/2018 2:43:00","22/07/2018","2:43:44",770263,12838,214,8.9,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-07-22__02-43-44(1).JPG","Roedores","Species|Roedores","2018-07-22 02:43:00","2018-07-22"
"762",1368,"C5T1P21","Roedores","06/08/2018 1:47:00","6/08/2018","1:47:01",1292594,21543,359.1,15,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-08-06__01-47-01(1).JPG","Roedores","Species|Roedores","2018-08-06 01:47:00","2018-08-06"
"763",1369,"C5T1P21","Roedores","08/08/2018 23:06:00","8/08/2018","23:06:01",249540,4159,69.3,2.9,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-08-08__23-06-01(1).JPG","Roedores","Species|Roedores","2018-08-08 23:06:00","2018-08-08"
"764",1370,"C5T1P21","Roedores","17/08/2018 23:26:00","17/08/2018","23:26:43",778842,12981,216.3,9,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-08-17__23-26-43(1).JPG","Roedores","Species|Roedores","2018-08-17 23:26:00","2018-08-17"
"765",1371,"C5T1P21","Roedores","18/08/2018 0:29:00","18/08/2018","0:29:59",3796,63,1.1,0,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-08-18__00-29-59(1).JPG","Roedores","Species|Roedores","2018-08-18 00:29:00","2018-08-18"
"766",1372,"C5T1P21","Spilogale angustigrons","20/06/2018 3:21:00","20/06/2018","3:21:45",0,0,0,0,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-06-20__03-21-45(1).JPG","Spilogale angustigrons","Species|Spilogale angustigrons","2018-06-20 03:21:00","2018-06-20"
"767",1373,"C5T1P21","Spilogale angustigrons","20/08/2018 20:11:00","20/08/2018","20:11:16",5330967,88849,1480.8,61.7,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-08-20__20-11-16(1).JPG","Spilogale angustigrons","Species|Spilogale angustigrons","2018-08-20 20:11:00","2018-08-20"
"768",1374,"C5T1P21","Sylvilagus floridanus","25/04/2018 21:11:00","25/04/2018","21:11:58",0,0,0,0,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-04-25__21-11-58(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-04-25 21:11:00","2018-04-25"
"769",1375,"C5T1P21","Sylvilagus floridanus","12/05/2018 22:52:00","12/05/2018","22:52:46",1474846,24581,409.7,17.1,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-05-12__22-52-46(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-05-12 22:52:00","2018-05-12"
"770",1376,"C5T1P21","Sylvilagus floridanus","12/06/2018 10:15:00","12/06/2018","10:15:50",2632982,43883,731.4,30.5,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-06-12__10-15-50(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-12 10:15:00","2018-06-12"
"771",1377,"C5T1P21","Sylvilagus floridanus","13/06/2018 23:08:00","13/06/2018","23:08:36",132766,2213,36.9,1.5,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-06-13__23-08-36(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-13 23:08:00","2018-06-13"
"772",1378,"C5T1P21","Sylvilagus floridanus","25/06/2018 19:06:00","25/06/2018","19:06:35",1021790,17030,283.8,11.8,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-06-25__19-06-35(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-25 19:06:00","2018-06-25"
"773",1379,"C5T1P21","Sylvilagus floridanus","29/06/2018 0:28:00","29/06/2018","0:28:18",278503,4642,77.4,3.2,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-06-29__00-28-18(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-29 00:28:00","2018-06-29"
"774",1380,"C5T1P21","Sylvilagus floridanus","03/07/2018 5:39:00","3/07/2018","5:39:38",364135,6069,101.2,4.2,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-07-03__05-39-38(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-07-03 05:39:00","2018-07-03"
"775",1381,"C5T1P21","Sylvilagus floridanus","05/07/2018 7:37:00","5/07/2018","7:37:24",179862,2998,50,2.1,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-07-05__07-37-24(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-07-05 07:37:00","2018-07-05"
"776",1382,"C5T1P21","Sylvilagus floridanus","06/07/2018 16:38:00","6/07/2018","16:38:43",118879,1981,33,1.4,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-07-06__16-38-43(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-07-06 16:38:00","2018-07-06"
"777",1383,"C5T1P21","Sylvilagus floridanus","08/07/2018 8:00:00","8/07/2018","8:00:05",141679,2361,39.4,1.6,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-07-08__08-00-05(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-07-08 08:00:00","2018-07-08"
"778",1384,"C5T1P21","Sylvilagus floridanus","28/07/2018 20:05:00","28/07/2018","20:05:51",1771546,29526,492.1,20.5,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-07-28__20-05-51(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-07-28 20:05:00","2018-07-28"
"779",1385,"C5T1P21","Sylvilagus floridanus","20/08/2018 23:10:00","20/08/2018","23:10:52",1998299,33305,555.1,23.1,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-08-20__23-10-52(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-08-20 23:10:00","2018-08-20"
"780",1386,"C5T1P21","Urocyon cinereoargenteus","04/05/2018 23:56:00","4/05/2018","23:56:35",0,0,0,0,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-05-04__23-56-35(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-05-04 23:56:00","2018-05-04"
"781",1387,"C5T1P21","Urocyon cinereoargenteus","03/06/2018 1:46:00","3/06/2018","1:46:45",2512207,41870,697.8,29.1,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-06-03__01-46-45(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-06-03 01:46:00","2018-06-03"
"782",1393,"C5T2P1","Conepatus leuconotus","02/05/2018 0:38:00","2/05/2018","0:38:47",0,0,0,0,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-05-02__00-38-47(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-02 00:38:00","2018-05-02"
"783",1394,"C5T2P1","Conepatus leuconotus","11/05/2018 3:59:00","11/05/2018","3:59:46",789655,13161,219.3,9.1,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-05-11__03-59-46(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-11 03:59:00","2018-05-11"
"784",1395,"C5T2P1","Conepatus leuconotus","11/05/2018 20:21:00","11/05/2018","20:21:18",58888,981,16.4,0.7,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-05-11__20-21-18(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-11 20:21:00","2018-05-11"
"785",1396,"C5T2P1","Conepatus leuconotus","13/05/2018 23:17:00","13/05/2018","23:17:27",183366,3056,50.9,2.1,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-05-13__23-17-27(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-13 23:17:00","2018-05-13"
"786",1397,"C5T2P1","Conepatus leuconotus","15/05/2018 20:39:00","15/05/2018","20:39:53",163343,2722,45.4,1.9,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-05-15__20-39-53(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-15 20:39:00","2018-05-15"
"787",1398,"C5T2P1","Conepatus leuconotus","17/05/2018 0:11:00","17/05/2018","0:11:20",99084,1651,27.5,1.1,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-05-17__00-11-20(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-17 00:11:00","2018-05-17"
"788",1399,"C5T2P1","Conepatus leuconotus","17/05/2018 22:43:00","17/05/2018","22:43:00",81097,1352,22.5,0.9,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-05-17__22-43-00(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-17 22:43:00","2018-05-17"
"789",1400,"C5T2P1","Conepatus leuconotus","20/05/2018 2:20:00","20/05/2018","2:20:00",185817,3097,51.6,2.1,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-05-20__02-20-00(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-20 02:20:00","2018-05-20"
"790",1401,"C5T2P1","Conepatus leuconotus","26/07/2018 4:29:00","26/07/2018","4:29:36",5796576,96610,1610.2,67.1,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-07-26__04-29-36(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-07-26 04:29:00","2018-07-26"
"791",1402,"C5T2P1","Lynx rufus","25/05/2018 23:17:00","25/05/2018","23:17:38",0,0,0,0,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-05-25__23-17-38(1).JPG","Lynx rufus","Species|Lynx rufus","2018-05-25 23:17:00","2018-05-25"
"792",1403,"C5T2P1","Lynx rufus","15/07/2018 20:07:00","15/07/2018","20:07:14",4394974,73250,1220.8,50.9,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-07-15__20-07-14(1).JPG","Lynx rufus","Species|Lynx rufus","2018-07-15 20:07:00","2018-07-15"
"793",1404,"C5T2P1","Mephitis macroura","14/05/2018 2:44:00","14/05/2018","2:44:08",0,0,0,0,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-05-14__02-44-08(1).JPG","Mephitis macroura","Species|Mephitis macroura","2018-05-14 02:44:00","2018-05-14"
"794",1405,"C5T2P1","Mephitis macroura","17/05/2018 4:23:00","17/05/2018","4:23:14",265142,4419,73.7,3.1,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-05-17__04-23-14(1).JPG","Mephitis macroura","Species|Mephitis macroura","2018-05-17 04:23:00","2018-05-17"
"795",1406,"C5T2P1","Odocoileus virginianus","27/04/2018 6:12:00","27/04/2018","6:12:01",0,0,0,0,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-04-27__06-12-01(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-04-27 06:12:00","2018-04-27"
"796",1407,"C5T2P1","Odocoileus virginianus","07/07/2018 20:23:00","7/07/2018","20:23:56",6185349,103089,1718.2,71.6,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-07-07__20-23-56(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-07 20:23:00","2018-07-07"
"797",1408,"C5T2P1","Odocoileus virginianus","15/07/2018 1:35:00","15/07/2018","1:35:06",623468,10391,173.2,7.2,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-07-15__01-35-06(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-15 01:35:00","2018-07-15"
